"","R.Condition","R.FileName","R.ProteinGroupsIdentified","R.Replicate","PG.FastaFiles","PG.Genes","PG.Organisms","PG.ProteinAccessions","PG.ProteinDescriptions","PG.ProteinNames","PG.Coverage","PG.Cscore..Run.Wise.","PG.IsSingleHit","PG.NrOfStrippedSequencesIdentified","PG.PEP..Run.Wise.","PG.QValue..Run.Wise.","PG.RunEvidenceCount","PG.MS1Quantity","PG.MS2Quantity","PG.Quantity"
"878","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma3_300ng_60min_DIApasef_Wat25cmBEH_1",4754,3,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","RELA","Homo sapiens","A0A087X0W8;Q04206;Q2TAM5","RELA proto-oncogene, NF-kB subunit;Transcription factor p65;RELA protein","A0A087X0W8_HUMAN;TF65_HUMAN;Q2TAM5_HUMAN","27.7%;22.5%;32.9%",52.56236,"False",11,2.39280904838489e-16,4.26370147798744e-27,16,1336.37951660156,349.365417480469,1336.37951660156
"879","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma3_300ng_60min_DIApasef_Wat25cmBEH_1",4754,3,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","SEPTIN8","Homo sapiens","A0A087X142;A6NFQ9;A6NMH6;F8W8I8;Q92599","Septin;Septin;Septin;Septin;Septin-8","A0A087X142_HUMAN;A6NFQ9_HUMAN;A6NMH6_HUMAN;F8W8I8_HUMAN;SEPT8_HUMAN","8.5%;8.2%;8.4%;7.8%;7.5%",39.335014,"False",2,6.00926759943832e-05,3.8952150071716e-07,2,158.891983032227,72.0209732055664,158.891983032227
"880","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma3_300ng_60min_DIApasef_Wat25cmBEH_1",4754,3,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","IKBKG","Homo sapiens","A0A087X1B1;A0A8I5KQX1;C9J2V2;Q9Y6K9","NF-kappa-B essential modulator","A0A087X1B1_HUMAN;A0A8I5KQX1_HUMAN;C9J2V2_HUMAN;NEMO_HUMAN","39.7%;37.9%;40.8%;39.6%",48.785973,"False",13,3.00403994214771e-12,2.16681024757242e-19,25,589.155029296875,313.799499511719,589.155029296875
"881","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma3_300ng_60min_DIApasef_Wat25cmBEH_1",4754,3,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","TMSB15C;TMSB15B;TMSB15A;TMSB15B;TMSB15C","Homo sapiens","A0A087X1C1;H3BU88;P0CG34;P0CG35;P0DX04","Thymosin beta 15C;Thymosin beta 15B;Thymosin beta-15A;Thymosin beta-15B;Thymosin beta-15C","A0A087X1C1_HUMAN;H3BU88_HUMAN;TB15A_HUMAN;TB15B_HUMAN;TB15C_HUMAN","13.8%;24.4%;24.4%;24.4%;24.4%",42.297806,"True",1,1.11968404326035e-06,8.39799293154721e-10,1,889.118469238281,213.286682128906,889.118469238281
"882","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma3_300ng_60min_DIApasef_Wat25cmBEH_1",4754,3,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","CCL15;CCL15-CCL14;CCL15-CCL14;CCL15","Homo sapiens","A0A087X1J9;A0A0B4J2E2;A0A8I5JUL6;Q16663","C-C motif chemokine ligand 15 (Fragment);C-C motif chemokine;C-C motif chemokine;C-C motif chemokine 15","A0A087X1J9_HUMAN;A0A0B4J2E2_HUMAN;A0A8I5JUL6_HUMAN;CCL15_HUMAN","49.2%;26.5%;26.5%;26.5%",46.100975,"False",3,1.08742803650586e-09,8.16900571406339e-15,3,4165.673828125,333.949401855469,4165.673828125
"883","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma3_300ng_60min_DIApasef_Wat25cmBEH_1",4754,3,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","HUWE1","Homo sapiens","A0A087X1S3","HECT, UBA and WWE domain containing E3 ubiquitin protein ligase 1 (Fragment)","A0A087X1S3_HUMAN","3.9%",32.03112,"True",1,0.00506650889292359,0.000224375694902762,1,638.23974609375,167.052215576172,638.23974609375
"884","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma3_300ng_60min_DIApasef_Wat25cmBEH_1",4754,3,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","CD48","Homo sapiens","A0A087X1S7;P09326","CD48 molecule;CD48 antigen","A0A087X1S7_HUMAN;CD48_HUMAN","4.8%;4.9%",24.580196,"True",1,0.0305284783244133,0.00193598817878874,1,127.931800842285,120.620155334473,127.931800842285
"885","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma3_300ng_60min_DIApasef_Wat25cmBEH_1",4754,3,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","PSME2","Homo sapiens","A0A087X1Z3;Q9UL46","Proteasome activator complex subunit 2","A0A087X1Z3_HUMAN;PSME2_HUMAN","53.9%;57.3%",49.7638,"False",10,2.95193882358935e-13,2.97898698815488e-21,20,405.642150878906,118.826644897461,405.642150878906
"886","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma3_300ng_60min_DIApasef_Wat25cmBEH_1",4754,3,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","AGRN","Homo sapiens","A0A087X208;A0A494C0G5;A0A494C1I6;O00468","Agrin","A0A087X208_HUMAN;A0A494C0G5_HUMAN;A0A494C1I6_HUMAN;AGRIN_HUMAN","11.7%;11.6%;11.5%;10.9%",51.349236,"False",16,5.70106748336058e-15,1.88433228338133e-24,17,1069.62609863281,204.569976806641,1069.62609863281
"887","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma3_300ng_60min_DIApasef_Wat25cmBEH_1",4754,3,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","WASHC4","Homo sapiens","A0A087X256;Q2M389","WASH complex subunit 4","A0A087X256_HUMAN;WASC4_HUMAN","19%;19%",45.85282,"False",18,1.80453563203287e-09,1.9673854220334e-14,19,569.540832519531,192.19938659668,569.540832519531
"888","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma3_300ng_60min_DIApasef_Wat25cmBEH_1",4754,3,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","FAM184A","Homo sapiens","A0A087X2A7;E7EQ67;H0YBA5;H7BY63;Q8NB25","Family with sequence similarity 184 member A;Family with sequence similarity 184 member A;Family with sequence similarity 184 member A;Family with sequence similarity 184 member A;Protein FAM184A","A0A087X2A7_HUMAN;E7EQ67_HUMAN;H0YBA5_HUMAN;H7BY63_HUMAN;F184A_HUMAN","0.8%;1.7%;0.9%;1%;0.8%",22.774424,"True",1,0.037827979773283,0.0025395248896742,1,361.647033691406,332.331390380859,361.647033691406
"889","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma3_300ng_60min_DIApasef_Wat25cmBEH_1",4754,3,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","SRSF3","Homo sapiens","A0A087X2D0;P84103","Serine and arginine rich splicing factor 3;Serine/arginine-rich splicing factor 3","A0A087X2D0_HUMAN;SRSF3_HUMAN","24.2%;14%",29.391474,"False",2,0.0132932234555483,0.000516086346425397,2,393.1728515625,248.496368408203,393.1728515625
"890","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma3_300ng_60min_DIApasef_Wat25cmBEH_1",4754,3,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","MRPL45","Homo sapiens","A0A087X2D5;Q9BRJ2","Large ribosomal subunit protein mL45","A0A087X2D5_HUMAN;RM45_HUMAN","8.5%;8.5%",32.50524,"False",2,0.00427712639793754,0.000186663388800626,2,295.363922119141,78.4174423217773,295.363922119141
"891","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma3_300ng_60min_DIApasef_Wat25cmBEH_1",4754,3,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","HECTD1","Homo sapiens","A0A087X2H1;A0A8I5KU01;A0A8I5KUD6;A0A8I5QJU2;H0YJD4;H0YJP0;Q9ULT8","E3 ubiquitin-protein ligase;E3 ubiquitin-protein ligase;E3 ubiquitin-protein ligase;E3 ubiquitin-protein ligase;E3 ubiquitin-protein ligase;E3 ubiquitin-protein ligase;E3 ubiquitin-protein ligase HECTD1","A0A087X2H1_HUMAN;A0A8I5KU01_HUMAN;A0A8I5KUD6_HUMAN;A0A8I5QJU2_HUMAN;H0YJD4_HUMAN;H0YJP0_HUMAN;HECD1_HUMAN","0.4%;0.4%;0.9%;0.4%;0.4%;0.4%;0.4%",36.80869,"False",1,0.000593443110119551,1.12275224222461e-05,1,34.0340957641602,39.6734390258789,34.0340957641602
"892","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma3_300ng_60min_DIApasef_Wat25cmBEH_1",4754,3,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","PSMC6","Homo sapiens","A0A087X2I1;P62333","Proteasome 26S subunit, ATPase 6;26S proteasome regulatory subunit 10B","A0A087X2I1_HUMAN;PRS10_HUMAN","47.1%;48.8%",47.735237,"False",15,3.28495564083653e-11,1.67264701262671e-17,26,1362.81884765625,490.401794433594,1362.81884765625
"893","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma3_300ng_60min_DIApasef_Wat25cmBEH_1",4754,3,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","PRUNE2","Homo sapiens","A0A088AWP5;E9PDC2;H7BZH9;Q5JUB8;Q5JUB9;Q8WUY3","Protein prune homolog 2;Protein prune homolog 2;Protein prune homolog 2 (Fragment);Protein prune homolog 2;Protein prune homolog 2 (Fragment);Protein prune homolog 2","A0A088AWP5_HUMAN;E9PDC2_HUMAN;H7BZH9_HUMAN;Q5JUB8_HUMAN;Q5JUB9_HUMAN;PRUN2_HUMAN","0.9%;1%;1.2%;7.9%;10.8%;0.9%",45.635662,"False",2,2.79513012735322e-09,4.16700490214744e-14,2,216.977554321289,113.470146179199,216.977554321289
"894","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma3_300ng_60min_DIApasef_Wat25cmBEH_1",4754,3,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","DOCK1","Homo sapiens","A0A096LNH6;Q14185","Dedicator of cytokinesis 1;Dedicator of cytokinesis protein 1","A0A096LNH6_HUMAN;DOCK1_HUMAN","4.4%;4.5%",50.63224,"False",6,3.49379271173678e-14,5.65870234336481e-23,8,172.468688964844,62.9846878051758,172.468688964844
"895","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma3_300ng_60min_DIApasef_Wat25cmBEH_1",4754,3,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","ADSL","Homo sapiens","A0A096LNY6;A0A1B0GTJ7;A0A1B0GWJ0;A0A7P0T9A7;A0A7P0Z472;P30566","Adenylosuccinate lyase","A0A096LNY6_HUMAN;A0A1B0GTJ7_HUMAN;A0A1B0GWJ0_HUMAN;A0A7P0T9A7_HUMAN;A0A7P0Z472_HUMAN;PUR8_HUMAN","49.6%;51.5%;51.5%;48.1%;47%;51%",50.525642,"False",18,4.556715044895e-14,9.19833799880873e-23,32,795.132751464844,261.900543212891,795.132751464844
"896","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma3_300ng_60min_DIApasef_Wat25cmBEH_1",4754,3,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","ISG15","Homo sapiens","A0A096LNZ9;A0A096LPJ4;P05161","ISG15 ubiquitin like modifier (Fragment);ISG15 ubiquitin like modifier;Ubiquitin-like protein ISG15","A0A096LNZ9_HUMAN;A0A096LPJ4_HUMAN;ISG15_HUMAN","36.4%;33.1%;31.5%",43.8969,"False",4,7.59583258513885e-08,1.07498785026319e-11,4,146.212341308594,54.1924934387207,146.212341308594
"897","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma3_300ng_60min_DIApasef_Wat25cmBEH_1",4754,3,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","GPS1","Homo sapiens","A0A096LP07;A0A096LPJ3;A0A9L9PX62;A8K070","G protein pathway suppressor 1","A0A096LP07_HUMAN;A0A096LPJ3_HUMAN;A0A9L9PX62_HUMAN;A8K070_HUMAN","2.1%;2%;1.8%;1.9%",35.526028,"True",1,0.00129770662169904,3.47629027834675e-05,1,351.941040039062,185.818298339844,351.941040039062
"898","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma3_300ng_60min_DIApasef_Wat25cmBEH_1",4754,3,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","AAK1","Homo sapiens","A0A096LP25","AP2 associated kinase 1","A0A096LP25_HUMAN","20.7%",45.036026,"False",15,9.09758490763579e-09,3.12516600371709e-13,25,582.824035644531,135.842956542969,582.824035644531
"899","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma3_300ng_60min_DIApasef_Wat25cmBEH_1",4754,3,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","ITIH5","Homo sapiens","A0A096LP62;C9J2H1;G5E9D8;Q86UX2","Inter-alpha-trypsin inhibitor heavy chain 5;Inter-alpha-trypsin inhibitor heavy chain 5;Inter-alpha (Globulin) inhibitor H5, isoform CRA_e;Inter-alpha-trypsin inhibitor heavy chain H5","A0A096LP62_HUMAN;C9J2H1_HUMAN;G5E9D8_HUMAN;ITIH5_HUMAN","1.5%;1.2%;1.6%;1.2%",34.565765,"True",1,0.00202610203996301,6.66402560886105e-05,1,143.628143310547,57.6904907226562,143.628143310547
"900","ABC","20250917_jlb_PAcer_CERES_ABChumPlasma3_300ng_60min_DIApasef_Wat25cmBEH_1",4754,3,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","LAMA4","Homo sapiens","A0A0A0MQS9;A0A0A0MTC7;Q16363","Laminin subunit alpha 4;Laminin subunit alpha 4;Laminin subunit alpha-4","A0A0A0MQS9_HUMAN;A0A0A0MTC7_HUMAN;LAMA4_HUMAN","8.6%;8.6%;8.6%",50.42223,"False",11,5.89028202298628e-14,1.46862185717475e-22,12,308.638000488281,129.240753173828,308.638000488281
"901","ENR","20250916_jlb_PAcer_CERES_ENRhumPlasma3_300ng_60min_DIApasef_Wat25cmBEH_1",3273,3,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","DNAJC25-GNG10;GNG10","Homo sapiens","A0A024R161;P50151","Guanine nucleotide-binding protein subunit gamma;Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-10","A0A024R161_HUMAN;GBG10_HUMAN","9.8%;22.1%",49.114407,"True",1,1.06043000769329e-10,3.05592676630381e-21,1,183.648864746094,103.486701965332,183.648864746094
"902","ENR","20250916_jlb_PAcer_CERES_ENRhumPlasma3_300ng_60min_DIApasef_Wat25cmBEH_1",3273,3,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","TMA7B;TMA7","Homo sapiens","A0A024R1R8;Q9Y2S6","Translation machinery-associated protein 7B;Translation machinery-associated protein 7","TMA7B_HUMAN;TMA7_HUMAN","14.1%;14.1%",26.988663,"True",1,0.0294827781617641,0.00463610101310437,1,24.3555107116699,70.2933502197266,24.3555107116699
"903","ENR","20250916_jlb_PAcer_CERES_ENRhumPlasma3_300ng_60min_DIApasef_Wat25cmBEH_1",3273,3,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","HDLBP","Homo sapiens","A0A024R4E5;Q00341","High density lipoprotein binding protein;Vigilin","A0A024R4E5_HUMAN;VIGLN_HUMAN","7.5%;7.5%",40.069546,"False",6,4.4869382691104e-05,8.6638869674681e-07,6,148.304428100586,32.6553039550781,148.304428100586
"904","ENR","20250916_jlb_PAcer_CERES_ENRhumPlasma3_300ng_60min_DIApasef_Wat25cmBEH_1",3273,3,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","EHD1","Homo sapiens","A0A024R571;Q9H4M9","EH domain containing 1;EH domain-containing protein 1","A0A024R571_HUMAN;EHD1_HUMAN","59.3%;60.9%",46.235977,"False",26,1.4930844116634e-08,2.77373353823072e-15,37,987.134216308594,274.414154052734,987.134216308594
"905","ENR","20250916_jlb_PAcer_CERES_ENRhumPlasma3_300ng_60min_DIApasef_Wat25cmBEH_1",3273,3,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","SERPINA1","Homo sapiens","A0A024R6N5","Serpin family A member 1","A0A024R6N5_HUMAN","5%",37.752083,"False",2,0.000397246156353503,3.17899285519899e-05,3,7333.4345703125,1098.07653808594,7333.4345703125
"906","ENR","20250916_jlb_PAcer_CERES_ENRhumPlasma3_300ng_60min_DIApasef_Wat25cmBEH_1",3273,3,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","PSMA2","Homo sapiens","A0A024RA52;P25787","Proteasome subunit alpha type;Proteasome subunit alpha type-2","A0A024RA52_HUMAN;PSA2_HUMAN","33.8%;33.8%",46.711178,"False",5,6.93904844695226e-09,3.3901197709518e-16,8,164.545135498047,31.7102737426758,164.545135498047
"907","ENR","20250916_jlb_PAcer_CERES_ENRhumPlasma3_300ng_60min_DIApasef_Wat25cmBEH_1",3273,3,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","SEPTIN7","Homo sapiens","A0A024RA87","Septin","A0A024RA87_HUMAN","2.3%",15.656473,"True",1,0.432032108306885,0.0303779058432984,1,94.484245300293,26.0932807922363,94.484245300293
"908","ENR","20250916_jlb_PAcer_CERES_ENRhumPlasma3_300ng_60min_DIApasef_Wat25cmBEH_1",3273,3,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","BAG6","Homo sapiens","A0A024RCM4;A0A0G2JK23;A0A7I2V508;A0A7P0MQS5;P46379","Large proline-rich protein BAG6","A0A024RCM4_HUMAN;A0A0G2JK23_HUMAN;A0A7I2V508_HUMAN;A0A7P0MQS5_HUMAN;BAG6_HUMAN","6.1%;6.1%;5.9%;6.3%;6.1%",33.60941,"False",6,0.00588117260485888,0.000620462945990414,7,189.946884155273,53.2298431396484,189.946884155273
"909","ENR","20250916_jlb_PAcer_CERES_ENRhumPlasma3_300ng_60min_DIApasef_Wat25cmBEH_1",3273,3,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","ATP11C","Homo sapiens","A0A067XG54;A0A804HIW2;Q8NB49","Phospholipid-transporting ATPase;Phospholipid-transporting ATPase;Phospholipid-transporting ATPase IG","A0A067XG54_HUMAN;A0A804HIW2_HUMAN;AT11C_HUMAN","0.8%;0.8%;0.8%",23.767017,"False",1,0.0460155755281448,0.00647970009215031,1,360.908599853516,7.66009664535522,360.908599853516
"910","ENR","20250916_jlb_PAcer_CERES_ENRhumPlasma3_300ng_60min_DIApasef_Wat25cmBEH_1",3273,3,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","IGKV3-7","Homo sapiens","A0A075B6H7","Probable non-functional immunoglobulin kappa variable 3-7","KV37_HUMAN","15.5%",36.41128,"True",1,0.00112857716158032,0.000114992717893176,2,2221.51318359375,2128.4814453125,2221.51318359375
"911","ENR","20250916_jlb_PAcer_CERES_ENRhumPlasma3_300ng_60min_DIApasef_Wat25cmBEH_1",3273,3,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","IGLV8-61","Homo sapiens","A0A075B6I0","Immunoglobulin lambda variable 8-61","LV861_HUMAN","14.8%",31.310827,"False",2,0.0136597994714975,0.00175392345908791,4,2577.9150390625,993.249694824219,2577.9150390625
"912","ENR","20250916_jlb_PAcer_CERES_ENRhumPlasma3_300ng_60min_DIApasef_Wat25cmBEH_1",3273,3,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","IGLV7-46;IGLV7-43","Homo sapiens","A0A075B6I9;P04211","Immunoglobulin lambda variable 7-46;Immunoglobulin lambda variable 7-43","LV746_HUMAN;LV743_HUMAN","13.7%;13.7%",18.887232,"False",2,0.18519102036953,0.0155346239915164,2,1577.32543945312,869.29296875,1577.32543945312
"913","ENR","20250916_jlb_PAcer_CERES_ENRhumPlasma3_300ng_60min_DIApasef_Wat25cmBEH_1",3273,3,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","IGLV5-37","Homo sapiens","A0A075B6J1","Immunoglobulin lambda variable 5-37","LV537_HUMAN","8.9%",36.782375,"True",1,0.00085929874330759,8.47883996732753e-05,1,359.227935791016,129.096069335938,359.227935791016
"914","ENR","20250916_jlb_PAcer_CERES_ENRhumPlasma3_300ng_60min_DIApasef_Wat25cmBEH_1",3273,3,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","IGLV2-33","Homo sapiens","A0A075B6J2","Probable non-functional immunoglobulin lambda variable 2-33","LV233_HUMAN","18.6%",27.43062,"False",2,0.0277986880391836,0.00434976881475069,3,186.280944824219,367.727111816406,186.280944824219
"915","ENR","20250916_jlb_PAcer_CERES_ENRhumPlasma3_300ng_60min_DIApasef_Wat25cmBEH_1",3273,3,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","IGLV2-18","Homo sapiens","A0A075B6J9","Immunoglobulin lambda variable 2-18","LV218_HUMAN","24.6%",44.96644,"False",2,1.02969437421052e-07,5.11696115987373e-13,4,1922.12426757812,1289.58947753906,1922.12426757812
"916","ENR","20250916_jlb_PAcer_CERES_ENRhumPlasma3_300ng_60min_DIApasef_Wat25cmBEH_1",3273,3,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","IGLV3-16","Homo sapiens","A0A075B6K0","Immunoglobulin lambda variable 3-16","LV316_HUMAN","18.3%",34.555477,"False",2,0.00364845409058034,0.00037600090526366,2,654.687316894531,86.9111404418945,654.687316894531
"917","ENR","20250916_jlb_PAcer_CERES_ENRhumPlasma3_300ng_60min_DIApasef_Wat25cmBEH_1",3273,3,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","IGLV3-12","Homo sapiens","A0A075B6K2","Immunoglobulin lambda variable 3-12","LV312_HUMAN","13.9%",47.65109,"True",1,1.42732348162866e-09,4.08239312566722e-18,1,494.934509277344,86.6143798828125,494.934509277344
"918","ENR","20250916_jlb_PAcer_CERES_ENRhumPlasma3_300ng_60min_DIApasef_Wat25cmBEH_1",3273,3,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","IGLV3-10","Homo sapiens","A0A075B6K4","Immunoglobulin lambda variable 3-10","LV310_HUMAN","19.1%",34.30103,"False",2,0.00418127933517098,0.000429778306709728,2,1178.85583496094,435.49609375,1178.85583496094
"919","ENR","20250916_jlb_PAcer_CERES_ENRhumPlasma3_300ng_60min_DIApasef_Wat25cmBEH_1",3273,3,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","IGLV3-9","Homo sapiens","A0A075B6K5","Immunoglobulin lambda variable 3-9","LV39_HUMAN","16.5%",30.022673,"False",2,0.0185246672481298,0.00258408582968696,3,5220.5029296875,1445.83874511719,5220.5029296875
"920","ENR","20250916_jlb_PAcer_CERES_ENRhumPlasma3_300ng_60min_DIApasef_Wat25cmBEH_1",3273,3,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","IGKV2-28;IGKV2D-28","Homo sapiens","A0A075B6P5;P01615","Immunoglobulin kappa variable 2-28;Immunoglobulin kappa variable 2D-28","KV228_HUMAN;KVD28_HUMAN","29.2%;29.2%",39.618713,"False",2,7.11021493771113e-05,2.03341684122619e-06,7,1797.01501464844,989.884521484375,1797.01501464844
"921","ENR","20250916_jlb_PAcer_CERES_ENRhumPlasma3_300ng_60min_DIApasef_Wat25cmBEH_1",3273,3,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","IGHV3-64","Homo sapiens","A0A075B6Q5","Immunoglobulin heavy variable 3-64","HV364_HUMAN","18.6%",30.816523,"False",2,0.0155396685004234,0.00206482431527519,2,820.101257324219,115.755416870117,820.101257324219
"922","ENR","20250916_jlb_PAcer_CERES_ENRhumPlasma3_300ng_60min_DIApasef_Wat25cmBEH_1",3273,3,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","IGKV2D-24;IGKV2-24","Homo sapiens","A0A075B6R9;A0A0C4DH68","Probable non-functional immunoglobulin kappa variable 2D-24;Immunoglobulin kappa variable 2-24","KVD24_HUMAN;KV224_HUMAN","27.5%;27.5%",41.35896,"False",2,1.09654083644273e-05,4.88410822210361e-08,4,813.554992675781,231.873306274414,813.554992675781
"923","ENR","20250916_jlb_PAcer_CERES_ENRhumPlasma3_300ng_60min_DIApasef_Wat25cmBEH_1",3273,3,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","IGKV1-27","Homo sapiens","A0A075B6S5","Immunoglobulin kappa variable 1-27","KV127_HUMAN","37.6%",47.353264,"False",2,2.37680852777089e-09,1.69768861945254e-17,5,1010.41973876953,178.871063232422,1010.41973876953
"924","ENR","20250916_jlb_PAcer_CERES_ENRhumPlasma3_300ng_60min_DIApasef_Wat25cmBEH_1",3273,3,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","IGKV1-37;IGKV1D-37","Homo sapiens","A0A075B6S9;P0DSN7","Probable non-functional immunoglobulinn kappa variable 1-37;Probable non-functional immunoglobulinn kappa variable 1D-37","KV137_HUMAN;KVD37_HUMAN","13.7%;13.7%",40.12121,"True",1,4.25176076532807e-05,7.81986331314237e-07,3,1683.77807617188,1924.78955078125,1683.77807617188
"925","ENR","20250916_jlb_PAcer_CERES_ENRhumPlasma3_300ng_60min_DIApasef_Wat25cmBEH_1",3273,3,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","IGHV3OR16-12","Homo sapiens","A0A075B7B8","Immunoglobulin heavy variable 3/OR16-12 (non-functional) (Fragment)","A0A075B7B8_HUMAN","9.4%",28.459877,"True",1,0.0241100993007421,0.00365272359119913,1,11157.2626953125,4363.7548828125,11157.2626953125
"926","ENR","20250916_jlb_PAcer_CERES_ENRhumPlasma3_300ng_60min_DIApasef_Wat25cmBEH_1",3273,3,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","IGLV5-45","Homo sapiens","A0A087WSX0;A0A0G2JSC0","Immunoglobulin lambda variable 5-45;Immunoglobulin lambda variable 5-45 (Fragment)","LV545_HUMAN;A0A0G2JSC0_HUMAN","13.8%;13.8%",28.509956,"False",2,0.023934492841363,0.00362031467026827,2,359.020629882812,108.484077453613,359.020629882812
"927","ENR","20250916_jlb_PAcer_CERES_ENRhumPlasma3_300ng_60min_DIApasef_Wat25cmBEH_1",3273,3,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","IGKV3D-15","Homo sapiens","A0A087WSY6","Immunoglobulin kappa variable 3D-15","KVD15_HUMAN","7.8%",23.080032,"True",1,0.0516473166644573,0.00694038692028948,1,3693.13427734375,2101.68212890625,3693.13427734375
"928","ENR","20250916_jlb_PAcer_CERES_ENRhumPlasma3_300ng_60min_DIApasef_Wat25cmBEH_1",3273,3,"jcl20250102_HomoSapiens_UniProtRefProteome_83401entries_UP000005640","IGKV1D-8","Homo sapiens","A0A087WSZ0;A0A0G2JQJ0","Immunoglobulin kappa variable 1D-8;Immunoglobulin kappa variable 1D-8 (Fragment)","KVD08_HUMAN;A0A0G2JQJ0_HUMAN","16.2%;16.2%",38.515553,"True",1,0.000203909759875387,1.19736476168054e-05,3,402.880401611328,163.710800170898,402.880401611328
